path,label,label_id,stem,frames,width,height,fps,any_hand_rate
/vol/input/Adjectives/5. Beautiful/MVI_9726.MOV,beautiful,64,MVI_9726,68,1920,1080,25.0,1.0
/vol/input/Home/26. Bed/MVI_4352.MOV,bed,65,MVI_4352,55,1920,1080,25.0,1.0
/vol/input/Home/26. Bed/MVI_4353.MOV,bed,65,MVI_4353,54,1920,1080,25.0,1.0
/vol/input/Home/26. Bed/MVI_4354.MOV,bed,65,MVI_4354,58,1920,1080,25.0,1.0
/vol/input/Home/26. Bed/MVI_4355.MOV,bed,65,MVI_4355,59,1920,1080,25.0,1.0
/vol/input/Home/26. Bed/MVI_4875.MOV,bed,65,MVI_4875,58,1920,1080,25.0,1.0
/vol/input/Home/26. Bed/MVI_4876.MOV,bed,65,MVI_4876,68,1920,1080,25.0,1.0
/vol/input/Home/26. Bed/MVI_4877.MOV,bed,65,MVI_4877,70,1920,1080,25.0,1.0
/vol/input/Home/26. Bed/MVI_8758.MP4,bed,65,MVI_8758,66,1920,1080,25.0,1.0
/vol/input/Home/26. Bed/MVI_8759.MP4,bed,65,MVI_8759,64,1920,1080,25.0,1.0
/vol/input/Home/26. Bed/MVI_8760.MP4,bed,65,MVI_8760,66,1920,1080,25.0,1.0
/vol/input/Home/26. Bed/MVI_8761.MP4,bed,65,MVI_8761,64,1920,1080,25.0,1.0
/vol/input/Home/26. Bed/MVI_9007.MP4,bed,65,MVI_9007,73,1920,1080,25.0,1.0
/vol/input/Home/26. Bed/MVI_9008.MP4,bed,65,MVI_9008,82,1920,1080,25.0,1.0
/vol/input/Home/26. Bed/MVI_9009.MP4,bed,65,MVI_9009,72,1920,1080,25.0,1.0
/vol/input/Home/30. Bedroom/MVI_4370.MOV,bedroom,66,MVI_4370,83,1920,1080,25.0,1.0
/vol/input/Home/30. Bedroom/MVI_4371.MOV,bedroom,66,MVI_4371,81,1920,1080,25.0,1.0
/vol/input/Home/30. Bedroom/MVI_4372.MOV,bedroom,66,MVI_4372,94,1920,1080,25.0,1.0
/vol/input/Home/30. Bedroom/MVI_4373.MOV,bedroom,66,MVI_4373,87,1920,1080,25.0,1.0
/vol/input/Home/30. Bedroom/MVI_4887.MOV,bedroom,66,MVI_4887,72,1920,1080,25.0,1.0
/vol/input/Home/30. Bedroom/MVI_4888.MOV,bedroom,66,MVI_4888,73,1920,1080,25.0,1.0
/vol/input/Home/30. Bedroom/MVI_4896.MOV,bedroom,66,MVI_4896,64,1920,1080,25.0,1.0
/vol/input/Home/30. Bedroom/MVI_8774.MP4,bedroom,66,MVI_8774,102,1920,1080,25.0,1.0
/vol/input/Home/30. Bedroom/MVI_8775.MP4,bedroom,66,MVI_8775,108,1920,1080,25.0,1.0
/vol/input/Home/30. Bedroom/MVI_8776.MP4,bedroom,66,MVI_8776,97,1920,1080,25.0,1.0
/vol/input/Home/30. Bedroom/MVI_8777.MP4,bedroom,66,MVI_8777,102,1920,1080,25.0,1.0
/vol/input/Home/30. Bedroom/MVI_9019.MP4,bedroom,66,MVI_9019,109,1920,1080,25.0,1.0
/vol/input/Home/30. Bedroom/MVI_9020.MP4,bedroom,66,MVI_9020,108,1920,1080,25.0,1.0
/vol/input/Home/30. Bedroom/MVI_9021.MP4,bedroom,66,MVI_9021,104,1920,1080,25.0,1.0
/vol/input/Means_of_Transportation/13. Bicycle/MVI_3122.MOV,bicycle,67,MVI_3122,91,1920,1080,25.0,1.0
/vol/input/Means_of_Transportation/13. Bicycle/MVI_3123.MOV,bicycle,67,MVI_3123,86,1920,1080,25.0,1.0
/vol/input/Means_of_Transportation/13. Bicycle/MVI_3125.MOV,bicycle,67,MVI_3125,82,1920,1080,25.0,1.0
/vol/input/Means_of_Transportation/13. Bicycle/MVI_3151.MOV,bicycle,67,MVI_3151,88,1920,1080,25.0,1.0
/vol/input/Means_of_Transportation/13. Bicycle/MVI_3152.MOV,bicycle,67,MVI_3152,97,1920,1080,25.0,1.0
/vol/input/Means_of_Transportation/13. Bicycle/MVI_3153.MOV,bicycle,67,MVI_3153,68,1920,1080,25.0,1.0
/vol/input/Means_of_Transportation/13. Bicycle/MVI_3181.MOV,bicycle,67,MVI_3181,95,1920,1080,25.0,1.0
/vol/input/Means_of_Transportation/13. Bicycle/MVI_3182.MOV,bicycle,67,MVI_3182,82,1920,1080,25.0,1.0
/vol/input/Means_of_Transportation/13. Bicycle/MVI_3183.MOV,bicycle,67,MVI_3183,74,1920,1080,25.0,1.0
/vol/input/Means_of_Transportation/13. Bicycle/MVI_3215.MOV,bicycle,67,MVI_3215,71,1920,1080,25.0,1.0
/vol/input/Means_of_Transportation/13. Bicycle/MVI_3216.MOV,bicycle,67,MVI_3216,77,1920,1080,25.0,1.0
/vol/input/Means_of_Transportation/13. Bicycle/MVI_3217.MOV,bicycle,67,MVI_3217,86,1920,1080,25.0,1.0
/vol/input/Means_of_Transportation/13. Bicycle/MVI_3244.MOV,bicycle,67,MVI_3244,74,1920,1080,25.0,1.0
/vol/input/Means_of_Transportation/13. Bicycle/MVI_3245.MOV,bicycle,67,MVI_3245,78,1920,1080,25.0,1.0
/vol/input/Means_of_Transportation/13. Bicycle/MVI_3246.MOV,bicycle,67,MVI_3246,74,1920,1080,25.0,1.0
/vol/input/Means_of_Transportation/13. Bicycle/MVI_4182.MOV,bicycle,67,MVI_4182,64,1920,1080,25.0,1.0
/vol/input/Means_of_Transportation/13. Bicycle/MVI_4183.MOV,bicycle,67,MVI_4183,68,1920,1080,25.0,1.0
/vol/input/Means_of_Transportation/13. Bicycle/MVI_4184.MOV,bicycle,67,MVI_4184,65,1920,1080,25.0,1.0
/vol/input/Means_of_Transportation/13. Bicycle/MVI_8587.MP4,bicycle,67,MVI_8587,73,1920,1080,25.0,1.0
/vol/input/Means_of_Transportation/13. Bicycle/MVI_8588.MP4,bicycle,67,MVI_8588,62,1920,1080,25.0,1.0
/vol/input/Adjectives/83. big large/MVI_5123.MOV,big_large,1,MVI_5123,54,1920,1080,25.0,1.0
/vol/input/Adjectives/83. big large/MVI_5124.MOV,big_large,1,MVI_5124,61,1920,1080,25.0,1.0
/vol/input/Adjectives/83. big large/MVI_5125.MOV,big_large,1,MVI_5125,71,1920,1080,25.0,1.0
/vol/input/Adjectives/83. big large/MVI_5203.MOV,big_large,1,MVI_5203,65,1920,1080,25.0,1.0
/vol/input/Adjectives/83. big large/MVI_5204.MOV,big_large,1,MVI_5204,70,1920,1080,25.0,1.0
/vol/input/Adjectives/83. big large/MVI_5205.MOV,big_large,1,MVI_5205,66,1920,1080,25.0,1.0
/vol/input/Adjectives/83. big large/MVI_5283.MOV,big_large,1,MVI_5283,57,1920,1080,25.0,1.0
/vol/input/Adjectives/83. big large/MVI_5284.MOV,big_large,1,MVI_5284,55,1920,1080,25.0,1.0
/vol/input/Adjectives/83. big large/MVI_5285.MOV,big_large,1,MVI_5285,51,1920,1080,25.0,1.0
/vol/input/Adjectives/83. big large/MVI_9233.MOV,big_large,1,MVI_9233,48,1920,1080,25.0,1.0
/vol/input/Adjectives/83. big large/MVI_9234.MOV,big_large,1,MVI_9234,47,1920,1080,25.0,1.0
/vol/input/Adjectives/83. big large/MVI_9235.MOV,big_large,1,MVI_9235,46,1920,1080,25.0,1.0
/vol/input/Adjectives/83. big large/MVI_9316.MOV,big_large,1,MVI_9316,44,1920,1080,25.0,1.0
/vol/input/Adjectives/83. big large/MVI_9317.MOV,big_large,1,MVI_9317,48,1920,1080,25.0,1.0
/vol/input/Adjectives/83. big large/MVI_9318.MOV,big_large,1,MVI_9318,49,1920,1080,25.0,1.0
/vol/input/Adjectives/83. big large/MVI_9394.MOV,big_large,1,MVI_9394,59,1920,1080,25.0,1.0
/vol/input/Adjectives/83. big large/MVI_9395.MOV,big_large,1,MVI_9395,57,1920,1080,25.0,1.0
/vol/input/Adjectives/83. big large/MVI_9396.MOV,big_large,1,MVI_9396,56,1920,1080,25.0,1.0
/vol/input/Adjectives/83. big large/MVI_9475.MOV,big_large,1,MVI_9475,54,1920,1080,25.0,1.0
/vol/input/Adjectives/83. big large/MVI_9476.MOV,big_large,1,MVI_9476,54,1920,1080,25.0,1.0
/vol/input/Adjectives/83. big large/MVI_9477.MOV,big_large,1,MVI_9477,56,1920,1080,25.0,1.0
/vol/input/Society/5. Bill/MVI_4267.MOV,bill,68,MVI_4267,54,1920,1080,25.0,1.0
/vol/input/Society/5. Bill/MVI_4268.MOV,bill,68,MVI_4268,55,1920,1080,25.0,1.0
/vol/input/Society/5. Bill/MVI_4269.MOV,bill,68,MVI_4269,43,1920,1080,25.0,1.0
/vol/input/Society/5. Bill/MVI_4270.MOV,bill,68,MVI_4270,46,1920,1080,25.0,1.0
/vol/input/Society/5. Bill/MVI_4809.MOV,bill,68,MVI_4809,53,1920,1080,25.0,1.0
/vol/input/Society/5. Bill/MVI_4810.MOV,bill,68,MVI_4810,61,1920,1080,25.0,1.0
/vol/input/Society/5. Bill/MVI_4811.MOV,bill,68,MVI_4811,63,1920,1080,25.0,1.0
/vol/input/Society/5. Bill/MVI_8673.MP4,bill,68,MVI_8673,62,1920,1080,25.0,1.0
/vol/input/Society/5. Bill/MVI_8674.MP4,bill,68,MVI_8674,71,1920,1080,25.0,1.0
/vol/input/Society/5. Bill/MVI_8675.MP4,bill,68,MVI_8675,71,1920,1080,25.0,1.0
/vol/input/Society/5. Bill/MVI_8676.MP4,bill,68,MVI_8676,67,1920,1080,25.0,1.0
/vol/input/Society/5. Bill/MVI_8939.MP4,bill,68,MVI_8939,65,1920,1080,25.0,1.0
/vol/input/Society/5. Bill/MVI_8940.MP4,bill,68,MVI_8940,66,1920,1080,25.0,1.0
/vol/input/Society/5. Bill/MVI_8941.MP4,bill,68,MVI_8941,57,1920,1080,25.0,1.0
/vol/input/Animals/4. Bird/MVI_2987.MOV,bird,2,MVI_2987,76,1920,1080,25.0,1.0
/vol/input/Animals/4. Bird/MVI_2988.MOV,bird,2,MVI_2988,83,1920,1080,25.0,1.0
/vol/input/Animals/4. Bird/MVI_2989.MOV,bird,2,MVI_2989,64,1920,1080,25.0,1.0
/vol/input/Animals/4. Bird/MVI_3011.MOV,bird,2,MVI_3011,71,1920,1080,25.0,1.0
/vol/input/Animals/4. Bird/MVI_3012.MOV,bird,2,MVI_3012,84,1920,1080,25.0,1.0
/vol/input/Animals/4. Bird/MVI_3013.MOV,bird,2,MVI_3013,81,1920,1080,25.0,1.0
/vol/input/Animals/4. Bird/MVI_3037.MOV,bird,2,MVI_3037,86,1920,1080,25.0,1.0
/vol/input/Animals/4. Bird/MVI_3038.MOV,bird,2,MVI_3038,94,1920,1080,25.0,1.0
/vol/input/Animals/4. Bird/MVI_3040.MOV,bird,2,MVI_3040,87,1920,1080,25.0,1.0
/vol/input/Animals/4. Bird/MVI_3070.MOV,bird,2,MVI_3070,84,1920,1080,25.0,1.0
/vol/input/Animals/4. Bird/MVI_3071.MOV,bird,2,MVI_3071,85,1920,1080,25.0,1.0
/vol/input/Animals/4. Bird/MVI_3072.MOV,bird,2,MVI_3072,93,1920,1080,25.0,1.0
/vol/input/Animals/4. Bird/MVI_3094.MOV,bird,2,MVI_3094,96,1920,1080,25.0,1.0
/vol/input/Animals/4. Bird/MVI_3095.MOV,bird,2,MVI_3095,80,1920,1080,25.0,1.0
/vol/input/Animals/4. Bird/MVI_3096.MOV,bird,2,MVI_3096,85,1920,1080,25.0,1.0
/vol/input/Animals/4. Bird/MVI_4155.MOV,bird,2,MVI_4155,61,1920,1080,25.0,1.0
/vol/input/Animals/4. Bird/MVI_4156.MOV,bird,2,MVI_4156,66,1920,1080,25.0,1.0
/vol/input/Animals/4. Bird/MVI_4157.MOV,bird,2,MVI_4157,54,1920,1080,25.0,1.0
/vol/input/Animals/4. Bird/MVI_8567.MP4,bird,2,MVI_8567,73,1920,1080,25.0,1.0
/vol/input/Animals/4. Bird/MVI_8568.MP4,bird,2,MVI_8568,76,1920,1080,25.0,1.0
/vol/input/Colours/54. Black/MVI_3740.MOV,black,3,MVI_3740,44,1920,1080,25.0,1.0
/vol/input/Colours/54. Black/MVI_3741.MOV,black,3,MVI_3741,52,1920,1080,25.0,1.0
/vol/input/Colours/54. Black/MVI_3742.MOV,black,3,MVI_3742,46,1920,1080,25.0,1.0
/vol/input/Colours/54. Black/MVI_3887.MOV,black,3,MVI_3887,69,1920,1080,25.0,1.0
/vol/input/Colours/54. Black/MVI_3888.MOV,black,3,MVI_3888,72,1920,1080,25.0,1.0
/vol/input/Colours/54. Black/MVI_3889.MOV,black,3,MVI_3889,58,1920,1080,25.0,1.0
/vol/input/Colours/54. Black/MVI_4039.MOV,black,3,MVI_4039,48,1920,1080,25.0,1.0
/vol/input/Colours/54. Black/MVI_4040.MOV,black,3,MVI_4040,46,1920,1080,25.0,1.0
/vol/input/Colours/54. Black/MVI_4041.MOV,black,3,MVI_4041,53,1920,1080,25.0,1.0
/vol/input/Colours/54. Black/MVI_4215.MOV,black,3,MVI_4215,49,1920,1080,25.0,1.0
/vol/input/Colours/54. Black/MVI_4918.MOV,black,3,MVI_4918,43,1920,1080,25.0,1.0
/vol/input/Colours/54. Black/MVI_4919.MOV,black,3,MVI_4919,54,1920,1080,25.0,1.0
/vol/input/Colours/54. Black/MVI_4920.MOV,black,3,MVI_4920,54,1920,1080,25.0,1.0
/vol/input/Colours/54. Black/MVI_5058.MOV,black,3,MVI_5058,47,1920,1080,25.0,1.0
/vol/input/Colours/54. Black/MVI_5059.MOV,black,3,MVI_5059,49,1920,1080,25.0,1.0
/vol/input/Colours/54. Black/MVI_5060.MOV,black,3,MVI_5060,41,1920,1080,25.0,1.0
/vol/input/Colours/54. Black/MVI_5206.MOV,black,3,MVI_5206,52,1920,1080,25.0,1.0
/vol/input/Colours/54. Black/MVI_5207.MOV,black,3,MVI_5207,54,1920,1080,25.0,1.0
/vol/input/Colours/54. Black/MVI_5208.MOV,black,3,MVI_5208,54,1920,1080,25.0,1.0
/vol/input/Colours/54. Black/MVI_8619.MP4,black,3,MVI_8619,65,1920,1080,25.0,1.0
/vol/input/Adjectives/8. Blind/MVI_9584.MOV,blind,69,MVI_9584,58,1920,1080,25.0,1.0
/vol/input/Adjectives/8. Blind/MVI_9585.MOV,blind,69,MVI_9585,60,1920,1080,25.0,1.0
/vol/input/Adjectives/8. Blind/MVI_9586.MOV,blind,69,MVI_9586,52,1920,1080,25.0,1.0
/vol/input/Adjectives/8. Blind/MVI_9587.MOV,blind,69,MVI_9587,59,1920,1080,25.0,1.0
/vol/input/Adjectives/8. Blind/MVI_9852.MOV,blind,69,MVI_9852,57,1920,1080,25.0,1.0
/vol/input/Adjectives/8. Blind/MVI_9853.MOV,blind,69,MVI_9853,56,1920,1080,25.0,1.0
/vol/input/Adjectives/8. Blind/MVI_9854.MOV,blind,69,MVI_9854,56,1920,1080,25.0,1.0
/vol/input/Adjectives/8. Blind/MVI_9855.MOV,blind,69,MVI_9855,54,1920,1080,25.0,1.0
/vol/input/Colours/49. Blue/MVI_3725.MOV,blue,70,MVI_3725,58,1920,1080,25.0,1.0
/vol/input/Colours/49. Blue/MVI_3726.MOV,blue,70,MVI_3726,57,1920,1080,25.0,1.0
/vol/input/Colours/49. Blue/MVI_3727.MOV,blue,70,MVI_3727,57,1920,1080,25.0,1.0
/vol/input/Colours/49. Blue/MVI_3872.MOV,blue,70,MVI_3872,83,1920,1080,25.0,1.0
/vol/input/Colours/49. Blue/MVI_3873.MOV,blue,70,MVI_3873,101,1920,1080,25.0,1.0
/vol/input/Colours/49. Blue/MVI_3874.MOV,blue,70,MVI_3874,74,1920,1080,25.0,1.0
/vol/input/Colours/49. Blue/MVI_4024.MOV,blue,70,MVI_4024,56,1920,1080,25.0,1.0
/vol/input/Colours/49. Blue/MVI_4025.MOV,blue,70,MVI_4025,52,1920,1080,25.0,1.0
/vol/input/Colours/49. Blue/MVI_4026.MOV,blue,70,MVI_4026,56,1920,1080,25.0,1.0
/vol/input/Colours/49. Blue/MVI_4209.MOV,blue,70,MVI_4209,49,1920,1080,25.0,1.0
/vol/input/Colours/49. Blue/MVI_4903.MOV,blue,70,MVI_4903,48,1920,1080,25.0,1.0
/vol/input/Colours/49. Blue/MVI_4904.MOV,blue,70,MVI_4904,53,1920,1080,25.0,1.0
/vol/input/Colours/49. Blue/MVI_4905.MOV,blue,70,MVI_4905,51,1920,1080,25.0,1.0
/vol/input/Colours/49. Blue/MVI_5043.MOV,blue,70,MVI_5043,48,1920,1080,25.0,1.0
/vol/input/Colours/49. Blue/MVI_5044.MOV,blue,70,MVI_5044,37,1920,1080,25.0,1.0
/vol/input/Colours/49. Blue/MVI_5045.MOV,blue,70,MVI_5045,36,1920,1080,25.0,1.0
/vol/input/Colours/49. Blue/MVI_5190.MOV,blue,70,MVI_5190,62,1920,1080,25.0,1.0
/vol/input/Colours/49. Blue/MVI_5191.MOV,blue,70,MVI_5191,63,1920,1080,25.0,1.0
/vol/input/Colours/49. Blue/MVI_5192.MOV,blue,70,MVI_5192,51,1920,1080,25.0,1.0
/vol/input/Colours/49. Blue/MVI_8614.MP4,blue,70,MVI_8614,66,1920,1080,25.0,1.0
/vol/input/Means_of_Transportation/15. Boat/MVI_3129.MOV,boat,71,MVI_3129,112,1920,1080,25.0,1.0
/vol/input/Means_of_Transportation/15. Boat/MVI_3130.MOV,boat,71,MVI_3130,113,1920,1080,25.0,1.0
/vol/input/Means_of_Transportation/15. Boat/MVI_3131.MOV,boat,71,MVI_3131,117,1920,1080,25.0,1.0
/vol/input/Means_of_Transportation/15. Boat/MVI_3158.MOV,boat,71,MVI_3158,110,1920,1080,25.0,1.0
/vol/input/Means_of_Transportation/15. Boat/MVI_3159.MOV,boat,71,MVI_3159,94,1920,1080,25.0,1.0
/vol/input/Means_of_Transportation/15. Boat/MVI_3160.MOV,boat,71,MVI_3160,102,1920,1080,25.0,1.0
/vol/input/Means_of_Transportation/15. Boat/MVI_3187.MOV,boat,71,MVI_3187,115,1920,1080,25.0,1.0
/vol/input/Means_of_Transportation/15. Boat/MVI_3189.MOV,boat,71,MVI_3189,96,1920,1080,25.0,1.0
/vol/input/Means_of_Transportation/15. Boat/MVI_3190.MOV,boat,71,MVI_3190,101,1920,1080,25.0,1.0
/vol/input/Means_of_Transportation/15. Boat/MVI_3191.MOV,boat,71,MVI_3191,111,1920,1080,25.0,1.0
/vol/input/Means_of_Transportation/15. Boat/MVI_3221.MOV,boat,71,MVI_3221,123,1920,1080,25.0,1.0
/vol/input/Means_of_Transportation/15. Boat/MVI_3222.MOV,boat,71,MVI_3222,118,1920,1080,25.0,1.0
/vol/input/Means_of_Transportation/15. Boat/MVI_3223.MOV,boat,71,MVI_3223,112,1920,1080,25.0,1.0
/vol/input/Means_of_Transportation/15. Boat/MVI_3250.MOV,boat,71,MVI_3250,103,1920,1080,25.0,1.0
/vol/input/Means_of_Transportation/15. Boat/MVI_3251.MOV,boat,71,MVI_3251,100,1920,1080,25.0,1.0
/vol/input/Means_of_Transportation/15. Boat/MVI_3252.MOV,boat,71,MVI_3252,95,1920,1080,25.0,1.0
/vol/input/Means_of_Transportation/15. Boat/MVI_4188.MOV,boat,71,MVI_4188,95,1920,1080,25.0,1.0
/vol/input/Means_of_Transportation/15. Boat/MVI_4189.MOV,boat,71,MVI_4189,79,1920,1080,25.0,1.0
/vol/input/Means_of_Transportation/15. Boat/MVI_4190.MOV,boat,71,MVI_4190,77,1920,1080,25.0,1.0
/vol/input/Means_of_Transportation/15. Boat/MVI_8594.MP4,boat,71,MVI_8594,95,1920,1080,25.0,1.0
/vol/input/Means_of_Transportation/15. Boat/MVI_8595.MP4,boat,71,MVI_8595,98,1920,1080,25.0,1.0
/vol/input/Home/37. Book/MVI_4399.MOV,book,72,MVI_4399,51,1920,1080,25.0,1.0
/vol/input/Home/37. Book/MVI_4400.MOV,book,72,MVI_4400,67,1920,1080,25.0,1.0
/vol/input/Home/37. Book/MVI_4401.MOV,book,72,MVI_4401,57,1920,1080,25.0,1.0
/vol/input/Home/37. Book/MVI_4402.MOV,book,72,MVI_4402,62,1920,1080,25.0,1.0
/vol/input/Home/37. Book/MVI_4915.MOV,book,72,MVI_4915,50,1920,1080,25.0,1.0
/vol/input/Home/37. Book/MVI_4916.MOV,book,72,MVI_4916,51,1920,1080,25.0,1.0
/vol/input/Home/37. Book/MVI_4919.MOV,book,72,MVI_4919,59,1920,1080,25.0,1.0
/vol/input/Home/37. Book/MVI_8804.MP4,book,72,MVI_8804,68,1920,1080,25.0,1.0
/vol/input/Home/37. Book/MVI_8805.MP4,book,72,MVI_8805,74,1920,1080,25.0,1.0
/vol/input/Home/37. Book/MVI_8806.MP4,book,72,MVI_8806,70,1920,1080,25.0,1.0
/vol/input/Home/37. Book/MVI_8807.MP4,book,72,MVI_8807,68,1920,1080,25.0,1.0
/vol/input/Home/37. Book/MVI_9041.MP4,book,72,MVI_9041,65,1920,1080,25.0,1.0
/vol/input/Home/37. Book/MVI_9042.MP4,book,72,MVI_9042,70,1920,1080,25.0,1.0
/vol/input/Home/37. Book/MVI_9043.MP4,book,72,MVI_9043,67,1920,1080,25.0,1.0
/vol/input/Home/46. Box/MVI_4437.MOV,box,73,MVI_4437,56,1920,1080,25.0,1.0
/vol/input/Home/46. Box/MVI_4438.MOV,box,73,MVI_4438,75,1920,1080,25.0,1.0
/vol/input/Home/46. Box/MVI_4439.MOV,box,73,MVI_4439,73,1920,1080,25.0,1.0
/vol/input/Home/46. Box/MVI_4440.MOV,box,73,MVI_4440,73,1920,1080,25.0,1.0
/vol/input/Home/46. Box/MVI_4944.MOV,box,73,MVI_4944,63,1920,1080,25.0,1.0
/vol/input/Home/46. Box/MVI_4945.MOV,box,73,MVI_4945,69,1920,1080,25.0,1.0
/vol/input/Home/46. Box/MVI_4946.MOV,box,73,MVI_4946,50,1920,1080,25.0,1.0
/vol/input/Home/46. Box/MVI_8842.MP4,box,73,MVI_8842,90,1920,1080,25.0,1.0
/vol/input/Home/46. Box/MVI_8843.MP4,box,73,MVI_8843,87,1920,1080,25.0,1.0
/vol/input/Home/46. Box/MVI_8844.MP4,box,73,MVI_8844,92,1920,1080,25.0,1.0
/vol/input/Home/46. Box/MVI_8845.MP4,box,73,MVI_8845,110,1920,1080,25.0,1.0
/vol/input/Home/46. Box/MVI_9076.MP4,box,73,MVI_9076,90,1920,1080,25.0,1.0
/vol/input/Home/46. Box/MVI_9077.MP4,box,73,MVI_9077,103,1920,1080,25.0,1.0
/vol/input/Home/46. Box/MVI_9078.MP4,box,73,MVI_9078,97,1920,1080,25.0,1.0
/vol/input/People/77. Boy/MVI_3814.MOV,boy,4,MVI_3814,63,1920,1080,25.0,1.0
/vol/input/People/77. Boy/MVI_3815.MOV,boy,4,MVI_3815,58,1920,1080,25.0,1.0
/vol/input/People/77. Boy/MVI_3816.MOV,boy,4,MVI_3816,54,1920,1080,25.0,1.0
/vol/input/People/77. Boy/MVI_3962.MOV,boy,4,MVI_3962,71,1920,1080,25.0,1.0
/vol/input/People/77. Boy/MVI_3963.MOV,boy,4,MVI_3963,81,1920,1080,25.0,1.0
/vol/input/People/77. Boy/MVI_3964.MOV,boy,4,MVI_3964,68,1920,1080,25.0,1.0
/vol/input/People/77. Boy/MVI_4109.MOV,boy,4,MVI_4109,72,1920,1080,25.0,1.0
/vol/input/People/77. Boy/MVI_4110.MOV,boy,4,MVI_4110,66,1920,1080,25.0,1.0
/vol/input/People/77. Boy/MVI_4111.MOV,boy,4,MVI_4111,63,1920,1080,25.0,1.0
/vol/input/People/77. Boy/MVI_4112.MOV,boy,4,MVI_4112,66,1920,1080,25.0,1.0
/vol/input/People/77. Boy/MVI_4242.MOV,boy,4,MVI_4242,63,1920,1080,25.0,1.0
/vol/input/People/77. Boy/MVI_4981.MOV,boy,4,MVI_4981,54,1920,1080,25.0,1.0
/vol/input/People/77. Boy/MVI_4982.MOV,boy,4,MVI_4982,51,1920,1080,25.0,1.0
/vol/input/People/77. Boy/MVI_4983.MOV,boy,4,MVI_4983,50,1920,1080,25.0,1.0
/vol/input/People/77. Boy/MVI_5132.MOV,boy,4,MVI_5132,59,1920,1080,25.0,1.0
/vol/input/People/77. Boy/MVI_5133.MOV,boy,4,MVI_5133,58,1920,1080,25.0,1.0
/vol/input/People/77. Boy/MVI_5134.MOV,boy,4,MVI_5134,60,1920,1080,25.0,1.0
/vol/input/People/77. Boy/MVI_5285.MOV,boy,4,MVI_5285,55,1920,1080,25.0,1.0
/vol/input/People/77. Boy/MVI_5286.MOV,boy,4,MVI_5286,52,1920,1080,25.0,1.0
/vol/input/People/77. Boy/MVI_5287.MOV,boy,4,MVI_5287,52,1920,1080,25.0,1.0
/vol/input/People/77. Boy/MVI_8644.MP4,boy,4,MVI_8644,68,1920,1080,25.0,1.0
/vol/input/People/66. Brother/MVI_3778.MOV,brother,5,MVI_3778,59,1920,1080,25.0,1.0
/vol/input/People/66. Brother/MVI_3779.MOV,brother,5,MVI_3779,57,1920,1080,25.0,1.0
/vol/input/People/66. Brother/MVI_3780.MOV,brother,5,MVI_3780,58,1920,1080,25.0,1.0
/vol/input/People/66. Brother/MVI_3781.MOV,brother,5,MVI_3781,61,1920,1080,25.0,1.0
/vol/input/People/66. Brother/MVI_3927.MOV,brother,5,MVI_3927,83,1920,1080,25.0,1.0
/vol/input/People/66. Brother/MVI_3928.MOV,brother,5,MVI_3928,85,1920,1080,25.0,1.0
/vol/input/People/66. Brother/MVI_3929.MOV,brother,5,MVI_3929,72,1920,1080,25.0,1.0
/vol/input/People/66. Brother/MVI_4075.MOV,brother,5,MVI_4075,61,1920,1080,25.0,1.0
/vol/input/People/66. Brother/MVI_4076.MOV,brother,5,MVI_4076,56,1920,1080,25.0,1.0
/vol/input/People/66. Brother/MVI_4077.MOV,brother,5,MVI_4077,53,1920,1080,25.0,1.0
/vol/input/People/66. Brother/MVI_4230.MOV,brother,5,MVI_4230,51,1920,1080,25.0,1.0
/vol/input/People/66. Brother/MVI_4955.MOV,brother,5,MVI_4955,41,1920,1080,25.0,1.0
/vol/input/People/66. Brother/MVI_4956.MOV,brother,5,MVI_4956,52,1920,1080,25.0,1.0
/vol/input/People/66. Brother/MVI_4957.MOV,brother,5,MVI_4957,54,1920,1080,25.0,1.0
/vol/input/People/66. Brother/MVI_5095.MOV,brother,5,MVI_5095,59,1920,1080,25.0,1.0
/vol/input/People/66. Brother/MVI_5096.MOV,brother,5,MVI_5096,63,1920,1080,25.0,1.0
/vol/input/People/66. Brother/MVI_5097.MOV,brother,5,MVI_5097,67,1920,1080,25.0,1.0
/vol/input/People/66. Brother/MVI_5243.MOV,brother,5,MVI_5243,57,1920,1080,25.0,1.0
/vol/input/People/66. Brother/MVI_5244.MOV,brother,5,MVI_5244,61,1920,1080,25.0,1.0
/vol/input/People/66. Brother/MVI_5245.MOV,brother,5,MVI_5245,62,1920,1080,25.0,1.0
/vol/input/People/66. Brother/MVI_8631.MP4,brother,5,MVI_8631,63,1920,1080,25.0,1.0
/vol/input/Colours/51. Brown/MVI_3731.MOV,brown,74,MVI_3731,53,1920,1080,25.0,1.0
/vol/input/Colours/51. Brown/MVI_3732.MOV,brown,74,MVI_3732,42,1920,1080,25.0,1.0
/vol/input/Colours/51. Brown/MVI_3733.MOV,brown,74,MVI_3733,53,1920,1080,25.0,1.0
/vol/input/Colours/51. Brown/MVI_3878.MOV,brown,74,MVI_3878,89,1920,1080,25.0,1.0
/vol/input/Colours/51. Brown/MVI_3879.MOV,brown,74,MVI_3879,78,1920,1080,25.0,1.0
/vol/input/Colours/51. Brown/MVI_3880.MOV,brown,74,MVI_3880,80,1920,1080,25.0,1.0
/vol/input/Colours/51. Brown/MVI_4030.MOV,brown,74,MVI_4030,63,1920,1080,25.0,1.0
